Source,Target,Type,Weight
68867,328188,Undirected,6
191183,225942,Undirected,2
191183,328188,Undirected,9
217586,328188,Undirected,15
225942,328188,Undirected,2
328188,335508,Undirected,3
22943,253466,Undirected,2
242841,325947,Undirected,2
92232,156092,Undirected,2
190326,338161,Undirected,2
191700,352711,Undirected,2
111970,139607,Undirected,3
111970,144364,Undirected,2
50125,55041,Undirected,3
50125,184940,Undirected,2
51312,220860,Undirected,2
55041,282744,Undirected,2
220860,319671,Undirected,2
60460,267696,Undirected,2
107055,211212,Undirected,2
125934,274566,Undirected,2
172279,284289,Undirected,4
182085,284289,Undirected,2
263781,284289,Undirected,3
133033,284461,Undirected,2
49439,82126,Undirected,2
263637,272361,Undirected,2
48787,133050,Undirected,2
35074,75112,Undirected,2
16923,199096,Undirected,3
33318,199096,Undirected,6
96909,199096,Undirected,5
119905,199096,Undirected,5
122211,199096,Undirected,7
199096,205108,Undirected,5
199096,223428,Undirected,3
199096,329871,Undirected,4
75005,139386,Undirected,2
75005,231297,Undirected,2
75005,325873,Undirected,2
139386,231297,Undirected,2
139386,325873,Undirected,2
234290,309568,Undirected,2
45514,90631,Undirected,2
45514,109264,Undirected,3
45514,182296,Undirected,2
45514,208411,Undirected,3
45514,292270,Undirected,3
50455,109264,Undirected,2
50455,182296,Undirected,3
50455,208411,Undirected,2
50455,208816,Undirected,2
90631,109264,Undirected,2
90631,292270,Undirected,2
90631,300222,Undirected,4
109264,182296,Undirected,2
109264,208411,Undirected,2
109264,208816,Undirected,3
174366,292270,Undirected,2
182296,208411,Undirected,2
182296,208816,Undirected,2
208411,208816,Undirected,2
208411,300222,Undirected,5
292270,300222,Undirected,6
41960,78502,Undirected,2
41960,203211,Undirected,2
78502,326245,Undirected,2
94987,172506,Undirected,2
134112,354244,Undirected,2
2856,45949,Undirected,2
2856,125009,Undirected,2
2856,173258,Undirected,2
2856,387024,Undirected,3
45949,48454,Undirected,2
45949,125009,Undirected,3
87591,125009,Undirected,2
125009,173258,Undirected,2
98281,199310,Undirected,2
113945,298138,Undirected,2
178511,199310,Undirected,3
267824,333420,Undirected,2
61601,94955,Undirected,2
136228,209827,Undirected,2
16923,56053,Undirected,6
33318,56053,Undirected,6
56053,119905,Undirected,8
56053,122211,Undirected,8
56053,223428,Undirected,8
56053,289145,Undirected,4
2754,87737,Undirected,2
2754,99512,Undirected,2
2754,345478,Undirected,3
2754,391914,Undirected,2
99512,202684,Undirected,2
99512,338863,Undirected,2
99512,345478,Undirected,2
202684,345478,Undirected,4
202684,391914,Undirected,2
338863,345478,Undirected,2
345478,391914,Undirected,2
52687,133127,Undirected,3
89260,140941,Undirected,2
369861,385896,Undirected,3
2898,321221,Undirected,5
36644,240641,Undirected,2
36644,321221,Undirected,2
46061,321221,Undirected,2
75027,321221,Undirected,3
240641,321221,Undirected,3
312102,321221,Undirected,2
3016,115597,Undirected,2
221312,318544,Undirected,2
41728,265464,Undirected,2
295643,316152,Undirected,2
14144,36514,Undirected,7
14144,177261,Undirected,4
14144,194489,Undirected,4
36514,177261,Undirected,5
36514,194489,Undirected,4
167230,219848,Undirected,2
167230,378039,Undirected,2
219848,378039,Undirected,3
44840,67880,Undirected,2
44840,69418,Undirected,2
44840,162603,Undirected,2
44840,267109,Undirected,2
67880,69418,Undirected,2
67880,162603,Undirected,2
67880,267109,Undirected,3
69418,162603,Undirected,2
69418,267109,Undirected,2
162603,267109,Undirected,2
162603,312955,Undirected,2
5443,244712,Undirected,2
71716,189023,Undirected,2
707,76850,Undirected,4
707,76970,Undirected,7
707,121390,Undirected,8
707,217586,Undirected,9
707,352462,Undirected,5
76850,76970,Undirected,5
76850,121390,Undirected,4
76850,328188,Undirected,8
76970,121390,Undirected,16
76970,217586,Undirected,14
76970,296447,Undirected,3
76970,352462,Undirected,7
121390,177726,Undirected,2
121390,217586,Undirected,24
121390,296447,Undirected,3
121390,328188,Undirected,12
121390,352462,Undirected,4
328188,352462,Undirected,2
23151,204831,Undirected,2
23151,232221,Undirected,2
23151,252286,Undirected,2
204831,210910,Undirected,2
204831,252286,Undirected,2
204831,305688,Undirected,2
204831,319192,Undirected,2
210910,232221,Undirected,2
210910,252286,Undirected,4
232221,319192,Undirected,2
252286,305688,Undirected,2
252286,319192,Undirected,2
46372,172828,Undirected,2
46372,266678,Undirected,2
73554,77626,Undirected,2
7513,32781,Undirected,2
371892,382840,Undirected,2
120812,266585,Undirected,2
127590,366032,Undirected,2
2898,153045,Undirected,2
2898,196643,Undirected,2
210383,364800,Undirected,2
210383,375658,Undirected,2
139821,263528,Undirected,2
176097,239357,Undirected,2
373083,385322,Undirected,2
43573,318109,Undirected,2
88686,117904,Undirected,2
122391,318109,Undirected,2
20432,301739,Undirected,2
142561,365469,Undirected,2
47428,232416,Undirected,2
47428,381112,Undirected,3
100297,232416,Undirected,2
100297,325978,Undirected,2
100297,375487,Undirected,2
100297,381112,Undirected,2
232416,325978,Undirected,2
232416,381112,Undirected,5
325978,381112,Undirected,4
100469,244938,Undirected,2
100469,392560,Undirected,2
54360,187676,Undirected,2
54360,230977,Undirected,2
75857,213274,Undirected,2
32176,330512,Undirected,2
96915,98824,Undirected,2
51280,185645,Undirected,2
51280,201999,Undirected,2
51280,221194,Undirected,2
51280,307705,Undirected,2
51280,351483,Undirected,2
185645,201999,Undirected,2
185645,221194,Undirected,2
185645,307705,Undirected,2
185645,351483,Undirected,2
201999,221194,Undirected,2
201999,307705,Undirected,2
201999,351483,Undirected,2
221194,307705,Undirected,2
221194,351483,Undirected,2
307705,351483,Undirected,2
244228,369931,Undirected,2
84870,394575,Undirected,2
134677,158881,Undirected,2
237156,265011,Undirected,2
76470,137279,Undirected,2
5938,145427,Undirected,2
33449,253162,Undirected,2
33449,303749,Undirected,2
247073,372540,Undirected,2
88697,138545,Undirected,2
91263,315080,Undirected,2
203431,218757,Undirected,2
215687,218757,Undirected,2
42611,206303,Undirected,2
38309,97433,Undirected,2
97433,346531,Undirected,2
103614,308191,Undirected,2
68638,295356,Undirected,2
175410,339696,Undirected,2
145646,318544,Undirected,3
145646,385896,Undirected,2
318544,385896,Undirected,4
141517,175139,Undirected,2
163054,175139,Undirected,2
156057,282112,Undirected,2
23023,189383,Undirected,2
189383,386371,Undirected,2
133687,160436,Undirected,2
160436,249491,Undirected,2
160436,316235,Undirected,2
249491,316235,Undirected,2
249491,355570,Undirected,2
45858,140606,Undirected,3
45858,156376,Undirected,3
45858,342699,Undirected,6
89006,156376,Undirected,2
89006,216575,Undirected,2
140606,165427,Undirected,5
140606,216575,Undirected,2
140606,342699,Undirected,6
156376,342699,Undirected,2
165427,342699,Undirected,4
216575,342699,Undirected,3
181075,194243,Undirected,2
9568,214412,Undirected,2
9568,257401,Undirected,2
9568,375138,Undirected,2
214412,257401,Undirected,2
214412,375138,Undirected,2
188899,383523,Undirected,2
232190,235356,Undirected,2
89071,353355,Undirected,2
170866,353355,Undirected,2
112512,231201,Undirected,2
5017,60460,Undirected,2
111448,314109,Undirected,2
185043,312683,Undirected,2
312683,319197,Undirected,2
182870,319197,Undirected,2
225831,319197,Undirected,2
240543,314830,Undirected,2
249148,329492,Undirected,2
31647,94849,Undirected,2
65989,222686,Undirected,2
120812,387691,Undirected,2
159200,387691,Undirected,2
84708,248782,Undirected,4
84708,354664,Undirected,3
84708,355910,Undirected,2
169669,367100,Undirected,2
215460,367100,Undirected,4
248782,354664,Undirected,5
248782,355910,Undirected,2
30550,278706,Undirected,2
30550,352317,Undirected,2
153730,179663,Undirected,2
150970,241828,Undirected,2
183115,205923,Undirected,2
183115,340393,Undirected,2
333790,391886,Undirected,2
32363,265383,Undirected,2
25025,182870,Undirected,2
159402,218782,Undirected,2
167248,290356,Undirected,2
48637,153730,Undirected,2
12595,151340,Undirected,3
42432,96790,Undirected,2
42432,151340,Undirected,2
333830,386908,Undirected,2
101582,260889,Undirected,2
197121,312070,Undirected,2
197121,373083,Undirected,2
135920,219620,Undirected,2
219620,352977,Undirected,2
219620,370018,Undirected,2
84275,194373,Undirected,2
72758,82027,Undirected,2
72758,387979,Undirected,3
74893,252251,Undirected,2
74893,310576,Undirected,2
25864,61322,Undirected,3
212853,262858,Undirected,2
85694,97503,Undirected,2
115504,186352,Undirected,3
44125,226130,Undirected,3
44125,355570,Undirected,3
76214,355570,Undirected,3
160798,252482,Undirected,2
160798,355570,Undirected,2
226130,355570,Undirected,3
252482,313928,Undirected,5
96790,108876,Undirected,2
96790,295401,Undirected,2
295401,345516,Undirected,2
287731,297656,Undirected,2
297656,299530,Undirected,2
171364,223178,Undirected,3
171364,227689,Undirected,2
21897,371359,Undirected,3
12402,117452,Undirected,2
12402,127983,Undirected,2
12402,326012,Undirected,2
117452,127983,Undirected,2
117452,150322,Undirected,2
117452,272412,Undirected,2
117452,326012,Undirected,2
117452,343036,Undirected,2
127983,150322,Undirected,2
127983,272412,Undirected,2
127983,326012,Undirected,2
127983,343036,Undirected,2
150322,326012,Undirected,2
150322,343036,Undirected,2
272412,326012,Undirected,2
326012,343036,Undirected,2
28184,371628,Undirected,2
115961,236421,Undirected,2
236421,245917,Undirected,2
30594,331054,Undirected,2
314065,337940,Undirected,2
18256,211028,Undirected,2
186877,317092,Undirected,2
296295,297266,Undirected,2
239715,247681,Undirected,2
239715,367289,Undirected,2
208864,345684,Undirected,2
345684,382345,Undirected,2
8028,280345,Undirected,2
8028,369446,Undirected,2
66772,369446,Undirected,2
177442,279664,Undirected,2
144211,386334,Undirected,3
180548,386334,Undirected,2
94922,320864,Undirected,2
132526,260889,Undirected,5
188651,320864,Undirected,2
270559,296958,Undirected,2
14414,75181,Undirected,2
16166,76972,Undirected,2
58772,217492,Undirected,4
58772,226054,Undirected,4
217492,226054,Undirected,5
226971,330655,Undirected,2
356225,356736,Undirected,2
35269,374737,Undirected,2
53055,285537,Undirected,2
105631,227438,Undirected,2
105631,374737,Undirected,2
306267,374737,Undirected,2
324383,374737,Undirected,2
324383,394019,Undirected,2
374737,394019,Undirected,3
242695,276435,Undirected,4
45552,173450,Undirected,2
122772,278656,Undirected,2
70330,266435,Undirected,2
180745,354816,Undirected,2
107751,341916,Undirected,2
54997,280345,Undirected,2
256595,260889,Undirected,2
178615,292617,Undirected,2
222848,336808,Undirected,2
15701,88538,Undirected,2
15701,112681,Undirected,2
15701,121121,Undirected,2
88538,112681,Undirected,2
88538,293638,Undirected,2
93391,121121,Undirected,2
93391,293638,Undirected,2
93391,333790,Undirected,2
112681,370245,Undirected,2
121121,293638,Undirected,2
121121,333790,Undirected,2
133127,197362,Undirected,2
2417,102733,Undirected,2
297907,374989,Undirected,2
22943,125707,Undirected,2
22943,172664,Undirected,2
278639,378039,Undirected,2
17910,58125,Undirected,2
291819,388956,Undirected,2
93706,320382,Undirected,3
136197,366220,Undirected,2
25122,68450,Undirected,2
182870,239358,Undirected,2
66084,282525,Undirected,2
69430,174178,Undirected,7
69430,265227,Undirected,2
69430,317550,Undirected,10
87115,265227,Undirected,4
87115,282525,Undirected,8
87115,317550,Undirected,6
127051,265227,Undirected,2
127051,317550,Undirected,2
174178,212072,Undirected,2
174178,282525,Undirected,2
174178,317550,Undirected,4
174178,353446,Undirected,2
212072,282525,Undirected,2
212072,317550,Undirected,2
265227,282525,Undirected,3
265227,317550,Undirected,2
265227,353446,Undirected,2
282525,317550,Undirected,5
282525,353446,Undirected,3
317550,353446,Undirected,2
67027,212017,Undirected,2
67027,373977,Undirected,4
212017,373977,Undirected,2
66033,272854,Undirected,4
71820,166739,Undirected,2
71820,272854,Undirected,2
166739,272854,Undirected,3
42847,257936,Undirected,2
245014,316834,Undirected,2
257936,316834,Undirected,2
133127,234290,Undirected,2
52752,150625,Undirected,2
52752,189719,Undirected,2
90567,373468,Undirected,2
108951,391596,Undirected,2
158373,192952,Undirected,2
158373,236273,Undirected,2
192952,236273,Undirected,3
192952,312943,Undirected,2
236273,312943,Undirected,2
85395,266563,Undirected,3
337996,352654,Undirected,2
174191,222757,Undirected,5
49419,374499,Undirected,2
49419,375342,Undirected,2
49419,376521,Undirected,2
65228,223428,Undirected,2
65228,317436,Undirected,2
65228,376521,Undirected,2
74835,353434,Undirected,2
223428,353434,Undirected,2
223428,376521,Undirected,3
317436,374499,Undirected,2
353434,375342,Undirected,2
375342,376521,Undirected,5
72758,163121,Undirected,2
15996,218874,Undirected,2
131414,375516,Undirected,2
80596,161070,Undirected,3
130610,185153,Undirected,2
130610,201431,Undirected,2
130610,274500,Undirected,2
185153,201431,Undirected,2
185153,274500,Undirected,2
201431,274500,Undirected,2
124210,367652,Undirected,5
9504,198534,Undirected,2
9504,377088,Undirected,2
132241,377088,Undirected,2
34987,44079,Undirected,2
180466,215460,Undirected,2
34010,312943,Undirected,3
52041,66084,Undirected,2
52041,109264,Undirected,4
52041,170072,Undirected,2
64234,66084,Undirected,2
64566,184847,Undirected,2
64566,312955,Undirected,2
66084,170072,Undirected,2
66084,184847,Undirected,2
66084,344055,Undirected,2
109264,312955,Undirected,3
170072,344055,Undirected,4
42147,191045,Undirected,2
118086,320864,Undirected,3
191045,364519,Undirected,3
168284,210359,Undirected,4
168284,221472,Undirected,2
168284,269198,Undirected,2
168284,390244,Undirected,3
14246,175918,Undirected,2
14246,208012,Undirected,2
175918,208012,Undirected,3
189837,381555,Undirected,2
198292,267231,Undirected,2
300071,314096,Undirected,3
310973,333562,Undirected,2
52687,330990,Undirected,5
166850,213261,Undirected,2
213261,214262,Undirected,2
91311,171529,Undirected,2
91311,258050,Undirected,2
118519,171529,Undirected,2
118519,258050,Undirected,2
118519,309568,Undirected,2
118519,353446,Undirected,2
171529,258050,Undirected,2
171529,309568,Undirected,2
171529,319373,Undirected,2
171529,326776,Undirected,2
171529,353446,Undirected,2
258050,309568,Undirected,2
258050,353446,Undirected,2
309568,353446,Undirected,2
130758,231497,Undirected,2
363462,364800,Undirected,3
13663,97008,Undirected,2
20903,97008,Undirected,2
108156,301130,Undirected,4
86975,377698,Undirected,2
99512,377698,Undirected,2
229037,377698,Undirected,2
230310,290636,Undirected,2
290636,374989,Undirected,3
374989,379567,Undirected,2
78873,95969,Undirected,2
78873,319373,Undirected,2
24911,128933,Undirected,2
135618,262248,Undirected,2
180900,387147,Undirected,2
139607,215636,Undirected,2
28197,188737,Undirected,2
30970,313773,Undirected,2
72821,147360,Undirected,2
140799,174751,Undirected,2
174751,214412,Undirected,4
59823,61634,Undirected,2
59823,255067,Undirected,2
61634,234372,Undirected,3
118299,382495,Undirected,2
176704,234372,Undirected,2
234372,265265,Undirected,2
234372,382495,Undirected,2
181242,184339,Undirected,2
